Twin_Timestamp,Node_ID,Node_Type,Product_ID,Inventory_Level,Safety_Stock,Days_of_Cover,Inventory_Status,Supplier_Status,Shipment_Status,Current_Demand,Expected_Demand,Current_Lead_Time,Expected_Lead_Time,Route_Status,Disruption_Status
2026-08-30T06:00:00+05:30,S002,Supplier,P002,0,0,0.0,,ONLINE,,0,0.0,3,3,,NONE
2026-08-30T06:00:00+05:30,S002,Supplier,P008,0,0,0.0,,ONLINE,,0,0.0,6,5,,NONE
2026-08-30T06:00:00+05:30,S002,Supplier,P005,0,0,0.0,,ONLINE,,0,0.0,9,9,,NONE
2026-08-30T06:00:00+05:30,S002,Supplier,P007,0,0,0.0,,ONLINE,,0,0.0,4,3,,NONE
2026-08-30T06:00:00+05:30,S003,Supplier,P005,0,0,0.0,,ONLINE,,0,0.0,4,3,,NONE
2026-08-30T06:00:00+05:30,S003,Supplier,P008,0,0,0.0,,ONLINE,,0,0.0,8,7,,NONE
2026-08-30T06:00:00+05:30,S003,Supplier,P006,0,0,0.0,,ONLINE,,0,0.0,6,5,,NONE
2026-08-30T06:00:00+05:30,S003,Supplier,P003,0,0,0.0,,ONLINE,,0,0.0,3,2,,NONE
2026-08-30T06:00:00+05:30,S004,Supplier,P005,0,0,0.0,,ONLINE,,0,0.0,9,9,,NONE
2026-08-30T06:00:00+05:30,S004,Supplier,P009,0,0,0.0,,ONLINE,,0,0.0,7,6,,NONE
2026-08-30T06:00:00+05:30,S004,Supplier,P008,0,0,0.0,,ONLINE,,0,0.0,7,6,,NONE
2026-08-30T06:00:00+05:30,S005,Supplier,P003,0,0,0.0,,ONLINE,,0,0.0,4,4,,NONE
2026-08-30T06:00:00+05:30,S005,Supplier,P001,0,0,0.0,,ONLINE,,0,0.0,5,4,,NONE
2026-08-30T06:00:00+05:30,S005,Supplier,P002,0,0,0.0,,ONLINE,,0,0.0,5,4,,NONE
2026-08-30T06:00:00+05:30,S005,Supplier,P004,0,0,0.0,,ONLINE,,0,0.0,9,8,,NONE
2026-08-30T06:00:00+05:30,S005,Supplier,P007,0,0,0.0,,ONLINE,,0,0.0,3,2,,NONE
2026-08-30T06:00:00+05:30,S006,Supplier,P006,0,0,0.0,,ONLINE,,0,0.0,3,3,,NONE
2026-08-30T06:00:00+05:30,S006,Supplier,P003,0,0,0.0,,ONLINE,,0,0.0,3,2,,NONE
2026-08-30T06:00:00+05:30,S006,Supplier,P002,0,0,0.0,,ONLINE,,0,0.0,6,6,,NONE
2026-08-30T06:00:00+05:30,S007,Supplier,P006,0,0,0.0,,ONLINE,,0,0.0,10,9,,NONE
2026-08-30T06:00:00+05:30,S007,Supplier,P003,0,0,0.0,,ONLINE,,0,0.0,9,8,,NONE
2026-08-30T06:00:00+05:30,S007,Supplier,P009,0,0,0.0,,ONLINE,,0,0.0,3,2,,NONE
2026-08-30T06:00:00+05:30,S007,Supplier,P004,0,0,0.0,,ONLINE,,0,0.0,6,5,,NONE
2026-08-30T06:00:00+05:30,S007,Supplier,P008,0,0,0.0,,DEGRADED,,0,0.0,6,4,,ACTIVE
2026-08-30T06:00:00+05:30,S008,Supplier,P005,0,0,0.0,,ONLINE,,0,0.0,10,10,,NONE
2026-08-30T06:00:00+05:30,S008,Supplier,P001,0,0,0.0,,ONLINE,,0,0.0,5,4,,NONE
2026-08-30T06:00:00+05:30,S008,Supplier,P002,0,0,0.0,,ONLINE,,0,0.0,8,8,,NONE
2026-08-30T06:00:00+05:30,S009,Supplier,P009,0,0,0.0,,ONLINE,,0,0.0,7,7,,NONE
2026-08-30T06:00:00+05:30,S009,Supplier,P001,0,0,0.0,,DEGRADED,,0,0.0,12,10,,ACTIVE
2026-08-30T06:00:00+05:30,S009,Supplier,P010,0,0,0.0,,DEGRADED,,0,0.0,6,3,,ACTIVE
2026-08-30T06:00:00+05:30,S010,Supplier,P008,0,0,0.0,,ONLINE,,0,0.0,4,3,,NONE
2026-08-30T06:00:00+05:30,S010,Supplier,P005,0,0,0.0,,ONLINE,,0,0.0,8,7,,NONE
2026-08-30T06:00:00+05:30,S010,Supplier,P009,0,0,0.0,,ONLINE,,0,0.0,6,6,,NONE
2026-08-30T06:00:00+05:30,S010,Supplier,P007,0,0,0.0,,ONLINE,,0,0.0,10,10,,NONE
2026-08-30T06:00:00+05:30,S010,Supplier,P004,0,0,0.0,,ONLINE,,0,0.0,10,9,,NONE
2026-08-30T06:00:00+05:30,S010,Supplier,P002,0,0,0.0,,ONLINE,,0,0.0,5,4,,NONE
2026-08-30T06:00:00+05:30,S011,Supplier,P009,0,0,0.0,,ONLINE,,0,0.0,5,4,,NONE
2026-08-30T06:00:00+05:30,S011,Supplier,P002,0,0,0.0,,ONLINE,,0,0.0,2,2,,NONE
2026-08-30T06:00:00+05:30,S011,Supplier,P001,0,0,0.0,,ONLINE,,0,0.0,3,3,,NONE
2026-08-30T06:00:00+05:30,S011,Supplier,P010,0,0,0.0,,OFFLINE,,0,0.0,4,3,,ACTIVE
2026-08-30T06:00:00+05:30,S011,Supplier,P004,0,0,0.0,,ONLINE,,0,0.0,8,7,,NONE
2026-08-30T06:00:00+05:30,S011,Supplier,P003,0,0,0.0,,ONLINE,,0,0.0,9,9,,NONE
2026-08-30T06:00:00+05:30,S012,Supplier,P009,0,0,0.0,,ONLINE,,0,0.0,3,2,,NONE
2026-08-30T06:00:00+05:30,S012,Supplier,P010,0,0,0.0,,ONLINE,,0,0.0,9,9,,NONE
2026-08-30T06:00:00+05:30,S012,Supplier,P008,0,0,0.0,,ONLINE,,0,0.0,8,7,,NONE
2026-08-30T06:00:00+05:30,S012,Supplier,P002,0,0,0.0,,ONLINE,,0,0.0,9,9,,NONE
2026-08-30T06:00:00+05:30,S012,Supplier,P006,0,0,0.0,,ONLINE,,0,0.0,3,3,,NONE
2026-08-30T06:00:00+05:30,S012,Supplier,P007,0,0,0.0,,ONLINE,,0,0.0,5,5,,NONE
2026-08-30T06:00:00+05:30,S013,Supplier,P003,0,0,0.0,,ONLINE,,0,0.0,5,4,,NONE
2026-08-30T06:00:00+05:30,S013,Supplier,P008,0,0,0.0,,ONLINE,,0,0.0,7,6,,NONE
2026-08-30T06:00:00+05:30,S013,Supplier,P010,0,0,0.0,,ONLINE,,0,0.0,9,8,,NONE
2026-08-30T06:00:00+05:30,S014,Supplier,P005,0,0,0.0,,ONLINE,,0,0.0,9,9,,NONE
2026-08-30T06:00:00+05:30,S014,Supplier,P001,0,0,0.0,,ONLINE,,0,0.0,5,4,,NONE
2026-08-30T06:00:00+05:30,S014,Supplier,P010,0,0,0.0,,ONLINE,,0,0.0,8,7,,NONE
2026-08-30T06:00:00+05:30,S014,Supplier,P009,0,0,0.0,,DEGRADED,,0,0.0,11,9,,ACTIVE
2026-08-30T06:00:00+05:30,S014,Supplier,P006,0,0,0.0,,ONLINE,,0,0.0,4,3,,NONE
2026-08-30T06:00:00+05:30,S015,Supplier,P005,0,0,0.0,,ONLINE,,0,0.0,5,4,,NONE
2026-08-30T06:00:00+05:30,S015,Supplier,P004,0,0,0.0,,OFFLINE,,0,0.0,6,5,,ACTIVE
2026-08-30T06:00:00+05:30,S015,Supplier,P002,0,0,0.0,,ONLINE,,0,0.0,7,6,,NONE
2026-08-30T06:00:00+05:30,S015,Supplier,P006,0,0,0.0,,ONLINE,,0,0.0,4,3,,NONE
2026-08-30T06:00:00+05:30,S015,Supplier,P009,0,0,0.0,,DEGRADED,,0,0.0,11,8,,ACTIVE
2026-08-30T06:00:00+05:30,S015,Supplier,P008,0,0,0.0,,ONLINE,,0,0.0,6,6,,NONE
2026-08-30T06:00:00+05:30,R0001,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0002,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0003,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0004,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0005,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0006,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0007,Route,,0,0,0.0,,,,0,0.0,5,5,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0008,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0009,Route,,0,0,0.0,,,,0,0.0,3,1,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0010,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0011,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0012,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0013,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0014,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0015,Route,,0,0,0.0,,,,0,0.0,5,5,CONGESTED,ACTIVE
2026-08-30T06:00:00+05:30,R0016,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0017,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0018,Route,,0,0,0.0,,,,0,0.0,4,4,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0019,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0020,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0021,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0022,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0023,Route,,0,0,0.0,,,,0,0.0,3,3,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0024,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0025,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0026,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0027,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0028,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0029,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0030,Route,,0,0,0.0,,,,0,0.0,1,1,AVAILABLE,NONE
2026-08-30T06:00:00+05:30,R0031,Route,,0,0,0.0,,,,0,0.0,2,2,AVAILABLE,NONE
