Twin_Timestamp,Node_ID,Node_Type,Inventory_Level,Inventory_Status,Supplier_Status,Shipment_Status,Current_Demand,Expected_Demand,Current_Lead_Time,Expected_Lead_Time,Route_Status,Disruption_Status
2026-09-18T14:00:00+05:30,S007,Supplier,0,N/A,ONLINE,N/A,0,0.0,5,5,N/A,NONE
2026-09-18T14:00:00+05:30,S007,Supplier,0,N/A,ONLINE,N/A,0,0.0,4,4,N/A,NONE
2026-09-18T14:00:00+05:30,S008,Supplier,0,N/A,ONLINE,N/A,0,0.0,10,10,N/A,NONE
2026-09-18T14:00:00+05:30,S008,Supplier,0,N/A,ONLINE,N/A,0,0.0,4,4,N/A,NONE
2026-09-18T14:00:00+05:30,S008,Supplier,0,N/A,ONLINE,N/A,0,0.0,8,8,N/A,NONE
2026-09-18T14:00:00+05:30,S009,Supplier,0,N/A,ONLINE,N/A,0,0.0,7,7,N/A,NONE
2026-09-18T14:00:00+05:30,S009,Supplier,0,N/A,ONLINE,N/A,0,0.0,10,10,N/A,NONE
2026-09-18T14:00:00+05:30,S009,Supplier,0,N/A,ONLINE,N/A,0,0.0,3,3,N/A,NONE
2026-09-18T14:00:00+05:30,S010,Supplier,0,N/A,ONLINE,N/A,0,0.0,3,3,N/A,NONE
2026-09-18T14:00:00+05:30,S010,Supplier,0,N/A,ONLINE,N/A,0,0.0,7,7,N/A,NONE
2026-09-18T14:00:00+05:30,S010,Supplier,0,N/A,ONLINE,N/A,0,0.0,6,6,N/A,NONE
2026-09-18T14:00:00+05:30,S010,Supplier,0,N/A,ONLINE,N/A,0,0.0,10,10,N/A,NONE
2026-09-18T14:00:00+05:30,S010,Supplier,0,N/A,ONLINE,N/A,0,0.0,9,9,N/A,NONE
2026-09-18T14:00:00+05:30,S010,Supplier,0,N/A,ONLINE,N/A,0,0.0,4,4,N/A,NONE
2026-09-18T14:00:00+05:30,S011,Supplier,0,N/A,ONLINE,N/A,0,0.0,4,4,N/A,NONE
2026-09-18T14:00:00+05:30,S011,Supplier,0,N/A,ONLINE,N/A,0,0.0,2,2,N/A,NONE
2026-09-18T14:00:00+05:30,S011,Supplier,0,N/A,ONLINE,N/A,0,0.0,3,3,N/A,NONE
2026-09-18T14:00:00+05:30,S011,Supplier,0,N/A,ONLINE,N/A,0,0.0,3,3,N/A,NONE
2026-09-18T14:00:00+05:30,S011,Supplier,0,N/A,ONLINE,N/A,0,0.0,7,7,N/A,NONE
2026-09-18T14:00:00+05:30,S011,Supplier,0,N/A,ONLINE,N/A,0,0.0,9,9,N/A,NONE
2026-09-18T14:00:00+05:30,S012,Supplier,0,N/A,ONLINE,N/A,0,0.0,2,2,N/A,NONE
2026-09-18T14:00:00+05:30,S012,Supplier,0,N/A,ONLINE,N/A,0,0.0,9,9,N/A,NONE
2026-09-18T14:00:00+05:30,S012,Supplier,0,N/A,ONLINE,N/A,0,0.0,7,7,N/A,NONE
2026-09-18T14:00:00+05:30,S012,Supplier,0,N/A,ONLINE,N/A,0,0.0,9,9,N/A,NONE
2026-09-18T14:00:00+05:30,S012,Supplier,0,N/A,ONLINE,N/A,0,0.0,3,3,N/A,NONE
2026-09-18T14:00:00+05:30,S012,Supplier,0,N/A,ONLINE,N/A,0,0.0,5,5,N/A,NONE
2026-09-18T14:00:00+05:30,S013,Supplier,0,N/A,ONLINE,N/A,0,0.0,4,4,N/A,NONE
2026-09-18T14:00:00+05:30,S013,Supplier,0,N/A,ONLINE,N/A,0,0.0,6,6,N/A,NONE
2026-09-18T14:00:00+05:30,S013,Supplier,0,N/A,ONLINE,N/A,0,0.0,8,8,N/A,NONE
2026-09-18T14:00:00+05:30,S014,Supplier,0,N/A,ONLINE,N/A,0,0.0,9,9,N/A,NONE
2026-09-18T14:00:00+05:30,S014,Supplier,0,N/A,ONLINE,N/A,0,0.0,4,4,N/A,NONE
2026-09-18T14:00:00+05:30,S014,Supplier,0,N/A,ONLINE,N/A,0,0.0,7,7,N/A,NONE
2026-09-18T14:00:00+05:30,S014,Supplier,0,N/A,ONLINE,N/A,0,0.0,9,9,N/A,NONE
2026-09-18T14:00:00+05:30,S014,Supplier,0,N/A,ONLINE,N/A,0,0.0,3,3,N/A,NONE
2026-09-18T14:00:00+05:30,S015,Supplier,0,N/A,ONLINE,N/A,0,0.0,4,4,N/A,NONE
2026-09-18T14:00:00+05:30,S015,Supplier,0,N/A,ONLINE,N/A,0,0.0,5,5,N/A,NONE
2026-09-18T14:00:00+05:30,S015,Supplier,0,N/A,ONLINE,N/A,0,0.0,6,6,N/A,NONE
2026-09-18T14:00:00+05:30,S015,Supplier,0,N/A,ONLINE,N/A,0,0.0,3,3,N/A,NONE
2026-09-18T14:00:00+05:30,S015,Supplier,0,N/A,ONLINE,N/A,0,0.0,8,8,N/A,NONE
2026-09-18T14:00:00+05:30,S015,Supplier,0,N/A,ONLINE,N/A,0,0.0,6,6,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,701,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,420,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,205,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,152,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,301,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,190,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,287,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,221,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,787,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,211,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,165,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,110,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,74,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,180,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W01,Warehouse,234,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,663,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,783,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,533,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,587,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,245,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,704,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,636,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,315,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,380,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,547,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,42,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,203,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,96,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,54,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W02,Warehouse,106,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,693,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,328,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,500,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,677,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,171,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,643,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,337,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,602,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,272,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,240,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,197,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,201,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,236,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,175,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W03,Warehouse,133,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,276,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,341,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,571,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,374,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,464,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,259,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,435,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,304,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,222,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,235,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,143,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,113,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,59,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,142,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W04,Warehouse,72,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,160,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,236,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,441,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,770,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,307,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,335,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,307,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,380,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,616,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,359,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,171,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,219,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,229,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,152,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,W05,Warehouse,182,AT_RISK,N/A,N/A,0,0.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,280,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,248,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,131,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,91,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,87,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,271,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,193,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,131,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,142,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,127,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,380,LOW,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,314,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,407,LOW,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,205,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F01,Factory,265,AT_RISK,N/A,N/A,99,104.0,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,89,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,293,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,182,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,192,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,159,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,125,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,287,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,177,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,221,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,68,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,196,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,381,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,130,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,135,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F02,Factory,383,AT_RISK,N/A,N/A,142,149.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,134,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,125,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,195,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,106,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,70,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,61,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,79,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,98,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,227,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,131,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,125,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,105,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,266,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,394,LOW,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F03,Factory,218,AT_RISK,N/A,N/A,152,159.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,75,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,114,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,179,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,105,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,294,LOW,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,243,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,142,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,288,LOW,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,138,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,93,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,428,LOW,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,435,LOW,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,209,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,308,LOW,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,F04,Factory,160,AT_RISK,N/A,N/A,82,86.1,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C001,Customer,0,N/A,N/A,N/A,8,8.4,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C002,Customer,0,N/A,N/A,N/A,9,9.5,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C003,Customer,0,N/A,N/A,N/A,27,28.4,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C004,Customer,0,N/A,N/A,N/A,33,34.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C005,Customer,0,N/A,N/A,N/A,15,15.8,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C006,Customer,0,N/A,N/A,N/A,35,36.8,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C007,Customer,0,N/A,N/A,N/A,9,9.5,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C008,Customer,0,N/A,N/A,N/A,33,34.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C009,Customer,0,N/A,N/A,N/A,37,38.9,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C010,Customer,0,N/A,N/A,N/A,32,33.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C011,Customer,0,N/A,N/A,N/A,30,31.5,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C012,Customer,0,N/A,N/A,N/A,34,35.7,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C013,Customer,0,N/A,N/A,N/A,9,9.5,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C014,Customer,0,N/A,N/A,N/A,14,14.7,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C015,Customer,0,N/A,N/A,N/A,11,11.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C016,Customer,0,N/A,N/A,N/A,24,25.2,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C017,Customer,0,N/A,N/A,N/A,31,32.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C018,Customer,0,N/A,N/A,N/A,28,29.4,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C019,Customer,0,N/A,N/A,N/A,35,36.8,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C020,Customer,0,N/A,N/A,N/A,12,12.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C021,Customer,0,N/A,N/A,N/A,31,32.6,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C022,Customer,0,N/A,N/A,N/A,14,14.7,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C023,Customer,0,N/A,N/A,N/A,16,16.8,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,C024,Customer,0,N/A,N/A,N/A,30,31.5,0,0,N/A,NONE
2026-09-18T14:00:00+05:30,R001,Route,0,N/A,N/A,N/A,0,0.0,1,1,AVAILABLE,NONE
2026-09-18T14:00:00+05:30,R002,Route,0,N/A,N/A,N/A,0,0.0,1,1,AVAILABLE,NONE
2026-09-18T14:00:00+05:30,R003,Route,0,N/A,N/A,N/A,0,0.0,1,1,AVAILABLE,NONE
2026-09-18T14:00:00+05:30,R004,Route,0,N/A,N/A,N/A,0,0.0,1,1,AVAILABLE,NONE
2026-09-18T14:00:00+05:30,R005,Route,0,N/A,N/A,N/A,0,0.0,1,1,AVAILABLE,NONE
2026-09-18T14:00:00+05:30,R006,Route,0,N/A,N/A,N/A,0,0.0,1,1,AVAILABLE,NONE
